"var","yhat","yhat_scale","cluster","var_name","yhat_scale_2"
"45",105,0.371432202523685,0.00132029239938408,"Cluster_1","KARAKTER_UDD_HS",0.420756624174513
"46",106,0.371432202523685,0.00132029239938408,"Cluster_1","KARAKTER_UDD_HS",0.420756624174513
"47",108,0.371432202523685,0.00132029239938408,"Cluster_1","KARAKTER_UDD_HS",0.420756624174513
"48",60,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"49",61,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"50",62,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"51",63,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"52",64,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"53",65,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"54",66,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"55",67,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"56",68,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"57",69,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"58",70,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"59",71,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"60",72,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"61",73,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"62",74,0.218523558836478,0,"Cluster_2","KARAKTER_UDD_HS",0
"63",75,0.219887062048505,0.00136350321202719,"Cluster_2","KARAKTER_UDD_HS",0.278394789402201
"64",76,0.219887062048505,0.00136350321202719,"Cluster_2","KARAKTER_UDD_HS",0.278394789402201
"65",77,0.219887062048505,0.00136350321202719,"Cluster_2","KARAKTER_UDD_HS",0.278394789402201
"66",78,0.219887062048505,0.00136350321202719,"Cluster_2","KARAKTER_UDD_HS",0.278394789402201
"67",79,0.219702569317545,0.00117901048106661,"Cluster_2","KARAKTER_UDD_HS",0.240725780243326
"68",80,0.223361181186902,0.00483762235042373,"Cluster_2","KARAKTER_UDD_HS",0.987726940115737
"69",81,0.223392533031453,0.00486897419497492,"Cluster_2","KARAKTER_UDD_HS",0.994128237952229
"70",82,0.223392533031453,0.00486897419497492,"Cluster_2","KARAKTER_UDD_HS",0.994128237952229
"71",84,0.223421291351354,0.00489773251487591,"Cluster_2","KARAKTER_UDD_HS",1
"72",85,0.222699165799546,0.00417560696306751,"Cluster_2","KARAKTER_UDD_HS",0.852559209876187
"73",86,0.222699165799546,0.00417560696306751,"Cluster_2","KARAKTER_UDD_HS",0.852559209876187
"74",87,0.222699165799546,0.00417560696306751,"Cluster_2","KARAKTER_UDD_HS",0.852559209876187
"75",88,0.222398912604867,0.00387535376838927,"Cluster_2","KARAKTER_UDD_HS",0.791254678898579
"76",89,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"77",90,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"78",91,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"79",92,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"80",93,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"81",94,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"82",95,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"83",96,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"84",97,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"85",98,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"86",99,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"87",100,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"88",101,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"89",102,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"90",103,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"91",104,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"92",105,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"93",106,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"94",108,0.222327375014459,0.00380381617798126,"Cluster_2","KARAKTER_UDD_HS",0.776648411571662
"95",60,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"96",61,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"97",62,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"98",63,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"99",64,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"100",65,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"101",66,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"102",67,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"103",68,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"104",69,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"105",70,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"106",71,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"107",72,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"108",73,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"109",74,0.185635842958437,0,"Cluster_3","KARAKTER_UDD_HS",0
"110",75,0.186910099748594,0.00127425679015686,"Cluster_3","KARAKTER_UDD_HS",0.903018479158992
"111",76,0.186910099748594,0.00127425679015686,"Cluster_3","KARAKTER_UDD_HS",0.903018479158992
"112",77,0.186910099748594,0.00127425679015686,"Cluster_3","KARAKTER_UDD_HS",0.903018479158992
"113",78,0.186910099748594,0.00127425679015686,"Cluster_3","KARAKTER_UDD_HS",0.903018479158992
"114",79,0.186727565419863,0.00109172246142564,"Cluster_3","KARAKTER_UDD_HS",0.773663177152021
"115",80,0.186739100762696,0.00110325780425866,"Cluster_3","KARAKTER_UDD_HS",0.781837846356937
"116",81,0.186665562667734,0.00102971970929661,"Cluster_3","KARAKTER_UDD_HS",0.729724128630775
"117",82,0.186665562667734,0.00102971970929661,"Cluster_3","KARAKTER_UDD_HS",0.729724128630775
"118",84,0.186693655144932,0.00105781218649406,"Cluster_3","KARAKTER_UDD_HS",0.749632224260018
"119",85,0.186943081341436,0.00130723838299884,"Cluster_3","KARAKTER_UDD_HS",0.926391309532331
"120",86,0.186943081341436,0.00130723838299884,"Cluster_3","KARAKTER_UDD_HS",0.926391309532331
"121",87,0.186943081341436,0.00130723838299884,"Cluster_3","KARAKTER_UDD_HS",0.926391309532331
"122",88,0.187046951168918,0.00141110821048049,"Cluster_3","KARAKTER_UDD_HS",1
"123",89,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"124",90,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"125",91,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"126",92,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"127",93,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"128",94,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"129",95,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"130",96,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"131",97,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"132",98,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"133",99,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"134",100,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"135",101,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"136",102,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"137",103,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"138",104,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"139",105,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"140",106,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"141",108,0.187008550480926,0.00137270752248875,"Cluster_3","KARAKTER_UDD_HS",0.972786858083219
"142",60,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"143",61,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"144",62,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"145",63,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"146",64,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"147",65,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"148",66,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"149",67,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"150",68,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"151",69,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"152",70,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"153",71,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"154",72,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"155",73,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"156",74,0.225728688080784,0.00673282970807987,"Cluster_4","KARAKTER_UDD_HS",1
"157",75,0.220767006725829,0.0017711483531247,"Cluster_4","KARAKTER_UDD_HS",0.263061510526428
"158",76,0.220767006725829,0.0017711483531247,"Cluster_4","KARAKTER_UDD_HS",0.263061510526428
"159",77,0.220767006725829,0.0017711483531247,"Cluster_4","KARAKTER_UDD_HS",0.263061510526428
"160",78,0.220767006725829,0.0017711483531247,"Cluster_4","KARAKTER_UDD_HS",0.263061510526428
"161",79,0.220320054690558,0.00132419631785397,"Cluster_4","KARAKTER_UDD_HS",0.196677530142317
"162",80,0.219085726959534,0.0000898685868301885,"Cluster_4","KARAKTER_UDD_HS",0.0133478181874019
"163",81,0.219102477690821,0.00010661931811734,"Cluster_4","KARAKTER_UDD_HS",0.0158357366427061
"164",82,0.219102477690821,0.00010661931811734,"Cluster_4","KARAKTER_UDD_HS",0.0158357366427061
"165",84,0.218995858372704,0,"Cluster_4","KARAKTER_UDD_HS",0
"166",85,0.219179777926864,0.000183919554160361,"Cluster_4","KARAKTER_UDD_HS",0.0273168284561905
"167",86,0.219179777926864,0.000183919554160361,"Cluster_4","KARAKTER_UDD_HS",0.0273168284561905
"168",87,0.219179777926864,0.000183919554160361,"Cluster_4","KARAKTER_UDD_HS",0.0273168284561905
"169",88,0.219256354029997,0.000260495657293219,"Cluster_4","KARAKTER_UDD_HS",0.0386903677335855
"170",89,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"171",90,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"172",91,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"173",92,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"174",93,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"175",94,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"176",95,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"177",96,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"178",97,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"179",98,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"180",99,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"181",100,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"182",101,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"183",102,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"184",103,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"185",104,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"186",105,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"187",106,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
"188",108,0.21923187198093,0.000236013608225755,"Cluster_4","KARAKTER_UDD_HS",0.0350541478781978
