"var","var2","yhat","yhat_scale","cluster","var_name_x","var_name_y","yhat_scale_2"
"210","5 Landkommune",102,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"211","1 Hovedstadskommune",103,0.371937109334098,0.013432362005209,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.532982073376005
"212","2 Storbykommune",103,0.370893937077713,0.012389189748824,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.4915900894583
"213","3 Provinsbykommune",103,0.371020496900687,0.0125157495717983,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.496611850845374
"214","4 Oplandskommune",103,0.380667554533339,0.0221628072044502,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.879397006355232
"215","5 Landkommune",103,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"216","1 Hovedstadskommune",104,0.371937109334098,0.013432362005209,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.532982073376005
"217","2 Storbykommune",104,0.370893937077713,0.012389189748824,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.4915900894583
"218","3 Provinsbykommune",104,0.371020496900687,0.0125157495717983,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.496611850845374
"219","4 Oplandskommune",104,0.380667554533339,0.0221628072044502,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.879397006355232
"220","5 Landkommune",104,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"221","1 Hovedstadskommune",105,0.371937109334098,0.013432362005209,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.532982073376005
"222","2 Storbykommune",105,0.370893937077713,0.012389189748824,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.4915900894583
"223","3 Provinsbykommune",105,0.371020496900687,0.0125157495717983,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.496611850845374
"224","4 Oplandskommune",105,0.380667554533339,0.0221628072044502,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.879397006355232
"225","5 Landkommune",105,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"226","1 Hovedstadskommune",106,0.371937109334098,0.013432362005209,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.532982073376005
"227","2 Storbykommune",106,0.370893937077713,0.012389189748824,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.4915900894583
"228","3 Provinsbykommune",106,0.371020496900687,0.0125157495717983,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.496611850845374
"229","4 Oplandskommune",106,0.380667554533339,0.0221628072044502,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.879397006355232
"230","5 Landkommune",106,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"231","1 Hovedstadskommune",108,0.371937109334098,0.013432362005209,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.532982073376005
"232","2 Storbykommune",108,0.370893937077713,0.012389189748824,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.4915900894583
"233","3 Provinsbykommune",108,0.371020496900687,0.0125157495717983,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.496611850845374
"234","4 Oplandskommune",108,0.380667554533339,0.0221628072044502,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.879397006355232
"235","5 Landkommune",108,0.379373952450999,0.0208692051221097,"Cluster_1","muni_type","KARAKTER_UDD_HS",0.828068228907008
"236","1 Hovedstadskommune",60,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"237","2 Storbykommune",60,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"238","3 Provinsbykommune",60,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"239","4 Oplandskommune",60,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"240","5 Landkommune",60,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"241","1 Hovedstadskommune",61,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"242","2 Storbykommune",61,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"243","3 Provinsbykommune",61,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"244","4 Oplandskommune",61,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"245","5 Landkommune",61,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"246","1 Hovedstadskommune",62,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"247","2 Storbykommune",62,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"248","3 Provinsbykommune",62,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"249","4 Oplandskommune",62,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"250","5 Landkommune",62,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"251","1 Hovedstadskommune",63,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"252","2 Storbykommune",63,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"253","3 Provinsbykommune",63,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"254","4 Oplandskommune",63,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"255","5 Landkommune",63,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"256","1 Hovedstadskommune",64,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"257","2 Storbykommune",64,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"258","3 Provinsbykommune",64,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"259","4 Oplandskommune",64,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"260","5 Landkommune",64,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"261","1 Hovedstadskommune",65,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"262","2 Storbykommune",65,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"263","3 Provinsbykommune",65,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"264","4 Oplandskommune",65,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"265","5 Landkommune",65,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"266","1 Hovedstadskommune",66,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"267","2 Storbykommune",66,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"268","3 Provinsbykommune",66,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"269","4 Oplandskommune",66,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"270","5 Landkommune",66,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"271","1 Hovedstadskommune",67,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"272","2 Storbykommune",67,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"273","3 Provinsbykommune",67,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"274","4 Oplandskommune",67,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"275","5 Landkommune",67,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"276","1 Hovedstadskommune",68,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"277","2 Storbykommune",68,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"278","3 Provinsbykommune",68,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"279","4 Oplandskommune",68,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"280","5 Landkommune",68,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"281","1 Hovedstadskommune",69,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"282","2 Storbykommune",69,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"283","3 Provinsbykommune",69,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"284","4 Oplandskommune",69,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"285","5 Landkommune",69,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"286","1 Hovedstadskommune",70,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"287","2 Storbykommune",70,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"288","3 Provinsbykommune",70,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"289","4 Oplandskommune",70,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"290","5 Landkommune",70,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"291","1 Hovedstadskommune",71,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"292","2 Storbykommune",71,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"293","3 Provinsbykommune",71,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"294","4 Oplandskommune",71,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"295","5 Landkommune",71,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"296","1 Hovedstadskommune",72,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"297","2 Storbykommune",72,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"298","3 Provinsbykommune",72,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"299","4 Oplandskommune",72,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"300","5 Landkommune",72,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"301","1 Hovedstadskommune",73,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"302","2 Storbykommune",73,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"303","3 Provinsbykommune",73,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"304","4 Oplandskommune",73,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"305","5 Landkommune",73,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"306","1 Hovedstadskommune",74,0.190776726053002,0,"Cluster_2","muni_type","KARAKTER_UDD_HS",0
"307","2 Storbykommune",74,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"308","3 Provinsbykommune",74,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"309","4 Oplandskommune",74,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"310","5 Landkommune",74,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"311","1 Hovedstadskommune",75,0.197762824095696,0.00698609804269371,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.154811356730231
"312","2 Storbykommune",75,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"313","3 Provinsbykommune",75,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"314","4 Oplandskommune",75,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"315","5 Landkommune",75,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"316","1 Hovedstadskommune",76,0.197762824095696,0.00698609804269371,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.154811356730231
"317","2 Storbykommune",76,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"318","3 Provinsbykommune",76,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"319","4 Oplandskommune",76,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"320","5 Landkommune",76,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"321","1 Hovedstadskommune",77,0.197762824095696,0.00698609804269371,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.154811356730231
"322","2 Storbykommune",77,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"323","3 Provinsbykommune",77,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"324","4 Oplandskommune",77,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"325","5 Landkommune",77,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"326","1 Hovedstadskommune",78,0.197762824095696,0.00698609804269371,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.154811356730231
"327","2 Storbykommune",78,0.22027837793678,0.0295016518837778,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.653754173789063
"328","3 Provinsbykommune",78,0.222675844472388,0.0318991184193856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.706881834584053
"329","4 Oplandskommune",78,0.216004107472475,0.0252273814194724,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.559036692647625
"330","5 Landkommune",78,0.235349116737951,0.0445723906849484,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.987720503273406
"331","1 Hovedstadskommune",79,0.197521772216463,0.00674504616346067,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.14946966695743
"332","2 Storbykommune",79,0.220104959799554,0.029328233746552,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.649911242163786
"333","3 Provinsbykommune",79,0.222502426335162,0.0317257002821599,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.703038902958777
"334","4 Oplandskommune",79,0.215830689335249,0.0250539632822466,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.555193761022349
"335","5 Landkommune",79,0.235174826074625,0.0443981000216223,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.983858236541671
"336","1 Hovedstadskommune",80,0.197521772216463,0.00674504616346067,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.14946966695743
"337","2 Storbykommune",80,0.225812415820072,0.0350356897670697,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.776387997086878
"338","3 Provinsbykommune",80,0.228172731815647,0.0373960057626447,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.82869240497723
"339","4 Oplandskommune",80,0.221803424496893,0.0310266984438906,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.687549079844634
"340","5 Landkommune",80,0.235870431903045,0.0450937058500423,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.999272804357503
"341","1 Hovedstadskommune",81,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"342","2 Storbykommune",81,0.225812415820072,0.0350356897670697,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.776387997086878
"343","3 Provinsbykommune",81,0.228172731815647,0.0373960057626447,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.82869240497723
"344","4 Oplandskommune",81,0.221803424496893,0.0310266984438906,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.687549079844634
"345","5 Landkommune",81,0.235870431903045,0.0450937058500423,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.999272804357503
"346","1 Hovedstadskommune",82,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"347","2 Storbykommune",82,0.225812415820072,0.0350356897670697,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.776387997086878
"348","3 Provinsbykommune",82,0.228172731815647,0.0373960057626447,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.82869240497723
"349","4 Oplandskommune",82,0.221803424496893,0.0310266984438906,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.687549079844634
"350","5 Landkommune",82,0.235870431903045,0.0450937058500423,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.999272804357503
"351","1 Hovedstadskommune",84,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"352","2 Storbykommune",84,0.225845412238947,0.0350686861859442,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.777119195009093
"353","3 Provinsbykommune",84,0.228206004774588,0.0374292787215856,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.829429731004518
"354","4 Oplandskommune",84,0.221836420915768,0.0310596948627652,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.688280277766849
"355","5 Landkommune",84,0.235903247712957,0.0451265216599545,"Cluster_2","muni_type","KARAKTER_UDD_HS",1
"356","1 Hovedstadskommune",85,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"357","2 Storbykommune",85,0.22437935226175,0.0336026262087472,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.744631426768405
"358","3 Provinsbykommune",85,0.226738779908361,0.0359620538553585,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.796916148918951
"359","4 Oplandskommune",85,0.220371361055172,0.02959463500217,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.655814672027613
"360","5 Landkommune",85,0.235903247712957,0.0451265216599545,"Cluster_2","muni_type","KARAKTER_UDD_HS",1
"361","1 Hovedstadskommune",86,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"362","2 Storbykommune",86,0.22437935226175,0.0336026262087472,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.744631426768405
"363","3 Provinsbykommune",86,0.226738779908361,0.0359620538553585,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.796916148918951
"364","4 Oplandskommune",86,0.220371361055172,0.02959463500217,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.655814672027613
"365","5 Landkommune",86,0.235903247712957,0.0451265216599545,"Cluster_2","muni_type","KARAKTER_UDD_HS",1
"366","1 Hovedstadskommune",87,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"367","2 Storbykommune",87,0.22437935226175,0.0336026262087472,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.744631426768405
"368","3 Provinsbykommune",87,0.226738779908361,0.0359620538553585,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.796916148918951
"369","4 Oplandskommune",87,0.220371361055172,0.02959463500217,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.655814672027613
"370","5 Landkommune",87,0.235903247712957,0.0451265216599545,"Cluster_2","muni_type","KARAKTER_UDD_HS",1
"371","1 Hovedstadskommune",88,0.197687654780147,0.00691092872714436,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.153145610894206
"372","2 Storbykommune",88,0.224026692660986,0.0332499666079839,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.736816519086826
"373","3 Provinsbykommune",88,0.226385915972797,0.0356091899197946,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.789096713195036
"374","4 Oplandskommune",88,0.220018701454409,0.0292419754014067,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.647999764346033
"375","5 Landkommune",88,0.235547178997398,0.0447704529443952,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.992109546615573
"376","1 Hovedstadskommune",89,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"377","2 Storbykommune",89,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"378","3 Provinsbykommune",89,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"379","4 Oplandskommune",89,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"380","5 Landkommune",89,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"381","1 Hovedstadskommune",90,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"382","2 Storbykommune",90,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"383","3 Provinsbykommune",90,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"384","4 Oplandskommune",90,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"385","5 Landkommune",90,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"386","1 Hovedstadskommune",91,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"387","2 Storbykommune",91,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"388","3 Provinsbykommune",91,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"389","4 Oplandskommune",91,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"390","5 Landkommune",91,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"391","1 Hovedstadskommune",92,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"392","2 Storbykommune",92,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"393","3 Provinsbykommune",92,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"394","4 Oplandskommune",92,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"395","5 Landkommune",92,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"396","1 Hovedstadskommune",93,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"397","2 Storbykommune",93,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"398","3 Provinsbykommune",93,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"399","4 Oplandskommune",93,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"400","5 Landkommune",93,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"401","1 Hovedstadskommune",94,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"402","2 Storbykommune",94,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"403","3 Provinsbykommune",94,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"404","4 Oplandskommune",94,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"405","5 Landkommune",94,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"406","1 Hovedstadskommune",95,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"407","2 Storbykommune",95,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"408","3 Provinsbykommune",95,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"409","4 Oplandskommune",95,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"410","5 Landkommune",95,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"411","1 Hovedstadskommune",96,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"412","2 Storbykommune",96,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"413","3 Provinsbykommune",96,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"414","4 Oplandskommune",96,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"415","5 Landkommune",96,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
"416","1 Hovedstadskommune",97,0.197639646510526,0.00686292045752346,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.152081751596947
"417","2 Storbykommune",97,0.223949754049597,0.0331730279965945,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.735111565800837
"418","3 Provinsbykommune",97,0.226309366003577,0.0355326399505743,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.787400372187476
"419","4 Oplandskommune",97,0.219941819179561,0.0291650931265588,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.64629605947316
"420","5 Landkommune",97,0.235469695710344,0.0446929696573415,"Cluster_2","muni_type","KARAKTER_UDD_HS",0.990392523361762
